timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,duration,packets_per_second,bytes_per_packet,bytes_per_second,is_weekend,hour_of_day,label
2025-12-07 01:45:04.730539,213.206.13.69,10.95.34.62,44647,41491,TCP,223,38389,297.94,0.75,172.15,128.85,0,3,Port_Scan
2025-12-06 22:55:02.703607,10.129.135.42,10.125.108.232,22322,143,ICMP,213,87894,278.42,0.77,412.65,315.69,1,6,Normal
2025-12-07 04:10:52.746533,47.60.254.155,192.168.1.166,15799,53,TCP,74,2588,38.13,1.94,34.97,67.88,0,10,SQL_Injection
2025-12-07 00:29:52.743377,111.192.117.127,172.16.16.45,7575,143,TCP,232,7361,840.54,0.28,31.73,8.76,1,5,Brute_Force
2025-12-06 16:29:02.696005,192.168.19.102,192.168.68.40,13918,23,ICMP,975,23199,116.21,8.39,23.79,199.63,0,14,Normal
2025-12-07 09:51:47.710826,172.16.18.90,10.146.27.22,38346,22,ICMP,100,39282,39.04,2.56,392.82,1006.27,0,16,Normal
2025-12-07 04:19:51.650894,10.101.94.13,192.168.90.130,15257,162,UDP,653,5090,93.86,6.96,7.79,54.23,0,9,Normal
2025-12-07 15:17:02.707739,10.97.61.19,4.140.222.83,58489,110,TCP,410,47788,274.77,1.49,116.56,173.92,0,15,Normal
2025-12-07 10:22:13.648686,172.16.21.25,124.42.21.62,6484,22,TCP,821,3968,258.2,3.18,4.83,15.37,0,1,Normal
2025-12-07 10:44:02.745474,17.226.127.133,172.16.26.225,53015,53,TCP,55,7947,52.65,1.04,144.49,150.93,0,19,SQL_Injection
2025-12-07 04:56:07.753172,104.118.1.12,10.214.106.36,20337,110,UDP,965,134953,302.47,3.19,139.85,446.17,0,14,Malware
2025-12-06 16:52:39.664305,192.168.172.96,10.79.100.136,49742,22,UDP,969,69842,55.03,17.61,72.08,1269.13,0,7,Normal
2025-12-07 03:49:17.707739,192.168.167.46,192.168.131.113,14740,20,ICMP,203,6628,159.88,1.27,32.65,41.46,0,19,Normal
2025-12-07 04:02:02.701557,172.16.25.208,56.16.178.83,22957,443,UDP,413,17444,258.56,1.6,42.24,67.47,0,5,Normal
2025-12-06 15:37:56.737144,32.146.18.89,192.168.77.228,22661,162,TCP,395,12451,1752.46,0.23,31.52,7.1,1,7,Brute_Force
2025-12-06 18:45:59.646670,10.4.132.240,101.199.41.237,28101,53,TCP,206,99300,112.85,1.83,482.04,879.89,1,22,Normal
2025-12-07 03:49:01.681273,10.34.249.219,51.97.49.113,51776,161,UDP,326,37993,227.96,1.43,116.54,166.67,1,21,Normal
2025-12-07 05:34:35.744429,205.20.48.133,192.168.24.211,6606,21,TCP,99,1057,27.66,3.58,10.68,38.22,1,11,SQL_Injection
2025-12-07 06:30:07.697057,172.16.24.212,192.168.123.119,36163,162,ICMP,62,35211,255.07,0.24,567.92,138.05,1,3,Normal
2025-12-07 10:21:59.705718,192.168.169.4,10.233.51.155,22975,53,TCP,455,77974,282.07,1.61,171.37,276.43,1,17,Normal
2025-12-07 07:01:23.694960,172.16.19.48,10.68.1.87,30900,443,TCP,17,56187,124.55,0.14,3305.12,451.11,1,12,Normal
2025-12-07 07:23:27.756314,64.38.159.147,192.168.174.71,48812,993,UDP,922,60429,40.24,22.92,65.54,1501.88,1,0,Malware
2025-12-07 11:37:01.655410,10.168.161.190,221.164.187.30,29388,993,UDP,234,13926,10.25,22.83,59.51,1358.94,1,20,Normal
2025-12-07 01:11:59.716311,192.168.154.142,10.79.6.158,2712,23,ICMP,592,71394,164.28,3.6,120.6,434.59,1,13,Normal
2025-12-06 15:38:08.700431,10.196.82.30,179.52.53.136,9440,21,TCP,272,91633,233.14,1.17,336.89,393.03,0,3,Normal
2025-12-07 03:49:48.667441,192.168.178.223,10.229.134.76,33313,995,ICMP,714,32318,299.64,2.38,45.26,107.86,0,12,Normal
2025-12-06 18:33:39.692866,10.83.62.38,10.126.219.16,6970,23,UDP,299,43805,86.92,3.44,146.51,503.96,1,16,Normal
2025-12-07 15:10:34.661152,172.16.22.153,172.16.16.193,53898,161,TCP,370,84924,259.97,1.42,229.52,326.67,0,4,Normal
2025-12-07 14:03:18.645660,172.16.30.84,35.18.77.227,7040,587,TCP,721,16318,187.28,3.85,22.63,87.13,0,15,Normal
2025-12-06 18:48:19.744429,58.100.158.179,10.57.81.132,7244,22,TCP,24,3787,14.85,1.62,157.79,254.98,0,22,SQL_Injection
2025-12-07 14:23:35.742280,35.79.80.210,192.168.167.29,11029,161,TCP,386,17048,352.49,1.1,44.17,48.36,0,2,Brute_Force
2025-12-06 21:09:20.683463,192.168.84.218,192.168.158.145,6226,21,ICMP,384,31290,166.38,2.31,81.48,188.06,0,1,Normal
2025-12-07 00:53:29.744429,65.131.217.144,10.235.171.98,51282,587,TCP,72,2377,33.24,2.17,33.01,71.51,1,5,SQL_Injection
2025-12-07 07:39:10.705718,192.168.40.99,111.148.131.18,35043,53,ICMP,254,51163,204.93,1.24,201.43,249.66,0,5,Normal
2025-12-07 08:18:12.755257,76.157.224.24,10.252.93.192,64657,23,UDP,1119,118955,90.82,12.32,106.3,1309.82,0,2,Malware
2025-12-07 08:00:07.737144,221.157.177.159,172.16.26.193,61492,20,TCP,367,4619,1552.09,0.24,12.59,2.98,0,14,Brute_Force
2025-12-06 17:26:11.725554,209.178.223.149,172.16.26.189,16932,161,TCP,20806,9923832,9.0,2311.68,476.97,1102601.46,0,16,DDoS
2025-12-07 09:04:18.679169,172.16.23.101,72.75.135.57,36590,53,ICMP,659,28650,78.78,8.37,43.47,363.68,0,9,Normal
2025-12-06 18:56:34.690748,10.246.140.171,48.254.204.163,30100,443,ICMP,613,34660,67.1,9.14,56.54,516.56,1,2,Normal
2025-12-06 18:03:48.671675,192.168.50.177,10.251.148.95,32342,161,TCP,340,26146,74.36,4.57,76.9,351.63,1,20,Normal
2025-12-06 18:27:37.689482,10.7.114.87,192.168.125.8,14410,443,TCP,768,43556,232.87,3.3,56.71,187.04,1,18,Normal
2025-12-06 17:21:17.663250,10.232.86.138,10.172.13.29,13222,20,ICMP,60,26609,157.78,0.38,443.48,168.65,1,14,Normal
2025-12-07 10:26:38.705718,10.212.49.25,78.196.113.153,47848,22,TCP,620,94648,197.74,3.14,152.66,478.64,0,23,Normal
2025-12-07 14:49:42.722565,192.168.157.182,125.161.222.204,31572,993,TCP,682,89720,39.14,17.42,131.55,2292.01,1,6,Normal
2025-12-06 15:45:30.736138,8.18.199.230,10.25.88.165,61236,38857,TCP,529,16567,249.18,2.12,31.32,66.48,0,2,Port_Scan
2025-12-06 17:47:04.696005,172.16.19.55,98.70.236.123,3921,587,TCP,309,64549,171.11,1.81,208.9,377.25,1,8,Normal
2025-12-06 19:43:55.755257,174.46.217.211,192.168.78.52,9280,8000,TCP,570,165178,319.29,1.79,289.79,517.33,0,18,Malware
2025-12-06 18:32:08.646670,172.16.31.77,192.168.235.165,7741,993,TCP,11,47829,247.52,0.04,4348.09,193.23,1,23,Normal
2025-12-06 15:35:58.670668,10.8.94.53,214.252.19.102,37361,587,UDP,654,27955,23.37,27.99,42.74,1196.44,1,14,Normal
2025-12-07 10:17:16.736138,139.94.184.105,172.16.30.93,34006,23943,TCP,314,10471,68.51,4.58,33.35,152.84,0,1,Port_Scan
2025-12-06 20:20:56.677044,10.8.252.143,172.16.24.131,28549,161,ICMP,193,68607,266.11,0.73,355.48,257.81,0,3,Normal
2025-12-06 20:48:45.734894,66.110.9.128,192.168.163.227,38006,4900,TCP,628,42370,118.06,5.32,67.47,358.88,1,6,Port_Scan
2025-12-07 00:56:18.679169,172.16.27.229,213.110.5.231,25733,110,TCP,1,58306,41.84,0.02,58306.0,1393.66,0,21,Normal
2025-12-06 21:59:38.709752,10.1.46.210,172.16.17.69,48001,161,UDP,167,78997,119.33,1.4,473.04,662.03,1,12,Normal
2025-12-07 13:45:16.711880,172.16.29.218,36.128.120.165,11064,20,ICMP,330,49299,212.05,1.56,149.39,232.49,1,17,Normal
2025-12-07 02:00:51.657891,192.168.139.18,172.16.17.84,31521,143,ICMP,685,11041,80.06,8.56,16.12,137.9,0,3,Normal
2025-12-06 20:32:33.749767,220.22.135.85,10.181.51.28,25930,22,TCP,1992,189507,285.12,6.99,95.13,664.67,0,7,Malware
2025-12-07 09:02:35.687490,172.16.19.173,192.168.163.135,22925,8000,TCP,664,62065,89.93,7.38,93.47,690.15,0,20,Normal
2025-12-06 18:39:37.709752,192.168.244.213,155.227.51.155,10737,22,ICMP,890,62677,236.12,3.77,70.42,265.44,0,11,Normal
2025-12-07 09:18:34.726551,223.176.240.119,192.168.1.197,53531,20,UDP,28606,40350331,18.92,1512.08,1410.55,2132867.42,0,1,DDoS
2025-12-07 05:33:30.684500,10.111.109.248,172.16.17.187,13679,8443,UDP,536,79538,119.51,4.48,148.39,665.52,1,5,Normal
2025-12-07 14:08:46.721568,172.16.25.216,164.237.136.165,1973,23,TCP,769,58766,128.8,5.97,76.42,456.24,0,10,Normal
2025-12-06 19:15:56.716311,10.158.140.193,172.16.16.133,32693,22,ICMP,907,90829,248.39,3.65,100.14,365.67,0,11,Normal
2025-12-07 10:57:34.732532,36.7.36.134,10.15.33.232,61669,8939,TCP,774,38552,165.33,4.68,49.81,233.19,1,23,Port_Scan
2025-12-06 19:52:03.703607,10.232.210.206,15.51.249.164,39540,25,UDP,183,3560,259.2,0.71,19.45,13.73,1,6,Normal
2025-12-06 20:21:38.714281,192.168.124.223,109.156.27.121,29232,993,TCP,693,96829,85.08,8.15,139.72,1138.15,0,3,Normal
2025-12-07 05:14:55.646670,192.168.28.108,113.143.253.222,43253,23,TCP,222,71467,117.8,1.88,321.92,606.68,0,6,Normal
2025-12-07 06:53:15.705718,172.16.18.206,10.11.94.138,10904,21,UDP,944,24614,33.91,27.84,26.07,725.91,0,8,Normal
2025-12-06 21:17:10.656416,192.168.196.141,49.49.63.177,51795,25,ICMP,728,26917,55.75,13.06,36.97,482.79,0,0,Normal
2025-12-06 23:51:34.648686,10.199.7.65,172.16.29.173,3266,143,ICMP,204,71247,285.17,0.72,349.25,249.84,1,1,Normal
2025-12-07 01:09:55.721568,10.46.87.84,167.33.239.39,61075,22,TCP,957,77183,189.35,5.05,80.65,407.62,0,18,Normal
2025-12-06 21:51:43.672714,192.168.52.62,92.74.126.21,1210,587,TCP,397,47079,174.25,2.28,118.59,270.18,0,4,Normal
2025-12-07 15:15:05.647681,172.16.24.58,172.16.16.140,14028,22,UDP,162,59215,223.93,0.72,365.52,264.43,1,7,Normal
2025-12-07 15:10:24.686492,172.16.30.44,156.102.182.133,17597,80,TCP,549,15851,189.47,2.9,28.87,83.66,0,12,Normal
2025-12-07 08:45:27.742280,1.28.235.68,10.52.94.224,16022,993,TCP,480,18349,1492.06,0.32,38.23,12.3,0,12,Brute_Force
2025-12-07 11:19:40.727548,132.200.248.48,192.168.184.167,46748,22,UDP,99850,30079447,18.62,5361.84,301.25,1615234.53,1,18,DDoS
2025-12-07 11:10:13.660030,172.16.26.202,192.168.188.43,39924,20,ICMP,488,52545,158.05,3.09,107.67,332.47,1,7,Normal
2025-12-07 01:21:40.719573,192.168.189.239,10.107.10.234,16927,8080,TCP,320,47977,290.72,1.1,149.93,165.03,0,3,Normal
2025-12-07 04:30:56.744429,15.83.194.211,192.168.215.106,8872,993,TCP,83,8745,41.03,2.02,105.36,213.12,1,22,SQL_Injection
2025-12-06 20:42:33.669434,192.168.71.184,172.16.17.163,51498,21,ICMP,756,17562,243.88,3.1,23.23,72.01,1,7,Normal
2025-12-07 14:20:13.744429,52.249.158.213,10.123.167.95,48526,162,TCP,45,8035,30.31,1.48,178.56,265.11,1,9,SQL_Injection
2025-12-07 04:35:15.656416,192.168.147.42,59.58.192.235,47770,21,TCP,21,61147,178.31,0.12,2911.76,342.93,0,5,Normal
2025-12-07 09:37:56.677044,10.1.72.244,192.168.209.246,59938,22,TCP,31,76878,36.12,0.86,2479.94,2128.36,0,2,Normal
2025-12-07 08:05:44.718576,172.16.29.10,55.45.152.181,59334,21,UDP,993,49809,84.49,11.75,50.16,589.55,1,18,Normal
2025-12-06 21:59:15.696005,10.163.222.239,172.16.25.51,1277,22,TCP,99,92808,278.5,0.36,937.45,333.24,1,2,Normal
2025-12-06 17:45:19.716311,10.96.255.234,104.205.97.16,55602,995,TCP,262,23746,270.38,0.97,90.63,87.82,0,18,Normal
2025-12-07 07:40:23.653355,192.168.44.146,192.168.131.65,14231,161,TCP,257,93193,98.89,2.6,362.62,942.4,0,8,Normal
2025-12-07 13:41:55.741274,30.13.150.254,10.42.187.158,31061,993,TCP,347,15234,1041.3,0.33,43.9,14.63,0,8,Brute_Force
2025-12-06 16:04:11.722565,192.168.240.191,197.18.213.79,2649,21,TCP,496,14918,252.17,1.97,30.08,59.16,0,16,Normal
2025-12-06 20:35:24.679169,10.74.172.190,10.198.118.173,2442,25,TCP,350,60826,134.2,2.61,173.79,453.26,0,7,Normal
2025-12-06 22:09:01.746533,215.220.115.249,192.168.63.190,6815,587,TCP,48,7427,13.41,3.58,154.73,553.75,0,10,SQL_Injection
2025-12-07 13:58:18.677044,192.168.44.195,165.101.56.254,45777,162,ICMP,179,93894,86.86,2.06,524.55,1081.03,1,7,Normal
2025-12-07 08:38:15.698419,192.168.115.25,172.16.22.52,20793,21,ICMP,45,65866,279.01,0.16,1463.69,236.07,0,3,Normal
2025-12-07 13:27:41.746533,153.193.54.6,192.168.131.39,59592,110,TCP,40,2387,49.23,0.81,59.67,48.49,1,7,SQL_Injection
2025-12-07 13:55:15.692866,192.168.91.238,10.5.58.49,39069,22,ICMP,277,33896,49.41,5.61,122.37,686.06,0,13,Normal
2025-12-07 13:37:47.730539,73.128.79.83,172.16.25.97,47244,52711,TCP,682,28099,68.36,9.98,41.2,411.04,1,3,Port_Scan
2025-12-07 01:23:55.730539,175.43.61.94,10.45.59.125,40569,28614,TCP,856,36639,17.18,49.84,42.8,2133.12,0,16,Port_Scan
2025-12-07 07:10:18.707739,192.168.144.52,192.168.57.108,48552,53,TCP,845,25004,241.06,3.51,29.59,103.72,1,13,Normal
2025-12-06 15:35:03.732532,204.241.145.165,192.168.251.173,51077,40580,TCP,973,14453,273.49,3.56,14.85,52.85,1,8,Port_Scan
2025-12-07 03:08:20.673776,172.16.20.8,10.17.26.9,1862,3000,ICMP,828,63126,12.47,66.38,76.24,5060.67,0,20,Normal
2025-12-06 18:09:46.755257,94.75.226.196,172.16.20.27,5092,8000,UDP,343,73559,385.89,0.89,214.46,190.62,0,7,Malware
2025-12-07 00:12:45.677044,192.168.79.86,129.71.201.114,60011,21,UDP,846,56233,267.8,3.16,66.47,209.98,1,8,Normal
2025-12-06 21:26:04.755257,19.222.79.119,192.168.83.37,17407,25,TCP,827,13437,490.64,1.69,16.25,27.39,1,15,Malware
2025-12-06 16:25:16.733907,36.6.12.81,172.16.21.135,58304,13772,TCP,832,24533,150.75,5.52,29.49,162.74,1,16,Port_Scan
2025-12-07 03:53:27.719573,10.198.238.83,153.224.50.29,37217,53,ICMP,993,22683,34.2,29.04,22.84,663.27,1,12,Normal
2025-12-07 12:23:34.734894,41.85.218.132,192.168.99.1,25023,32346,TCP,999,28461,231.03,4.32,28.49,123.19,0,10,Port_Scan
2025-12-07 12:14:57.719573,10.23.110.19,172.16.21.215,63124,161,TCP,945,66589,160.52,5.89,70.46,414.83,0,21,Normal
2025-12-07 02:56:35.745474,61.247.140.32,172.16.16.146,17415,162,TCP,26,3762,45.72,0.57,144.69,82.28,0,22,SQL_Injection
2025-12-06 22:27:34.682384,172.16.23.240,70.42.53.160,19786,995,UDP,733,3074,95.51,7.67,4.19,32.19,1,13,Normal
2025-12-06 19:00:06.665348,10.14.218.229,172.16.31.186,11188,995,ICMP,54,73385,238.14,0.23,1358.98,308.15,1,16,Normal
2025-12-06 21:22:49.674821,172.16.18.213,114.12.92.239,45958,587,UDP,277,55005,169.18,1.64,198.57,325.14,1,20,Normal
2025-12-07 07:06:43.680221,192.168.229.204,62.53.94.52,12281,22,UDP,427,48999,172.96,2.47,114.75,283.3,0,20,Normal
2025-12-06 19:20:40.746533,34.18.195.87,172.16.29.252,59452,23,TCP,48,4671,10.16,4.73,97.31,459.8,0,11,SQL_Injection
2025-12-07 01:22:57.707739,192.168.252.122,172.16.19.114,63247,995,UDP,181,39627,18.13,9.98,218.93,2185.25,0,16,Normal
2025-12-07 01:48:40.702597,172.16.24.154,130.86.176.102,20863,22,TCP,117,33318,170.83,0.68,284.77,195.04,0,6,Normal
2025-12-07 15:06:01.733907,137.71.129.220,10.149.125.130,15194,61180,TCP,458,33028,145.13,3.16,72.11,227.57,0,7,Port_Scan
2025-12-07 01:13:53.679169,10.6.40.245,192.168.161.100,34653,23,TCP,516,4996,153.71,3.36,9.68,32.5,0,9,Normal
2025-12-06 17:02:45.668438,192.168.206.192,172.16.29.200,62182,162,TCP,973,52525,106.45,9.14,53.98,493.43,0,11,Normal
2025-12-07 03:13:51.672714,192.168.144.20,174.145.21.86,56061,25,TCP,129,23194,148.72,0.87,179.8,155.96,1,13,Normal
2025-12-07 07:37:41.691815,172.16.16.180,216.66.45.78,1058,53,ICMP,313,66226,7.18,43.61,211.58,9227.94,1,17,Normal
2025-12-07 12:41:03.725554,41.180.209.42,192.168.53.239,11840,25,UDP,11679,25874127,3.82,3054.6,2215.44,6767282.94,1,18,DDoS
2025-12-06 19:53:19.755257,212.155.220.152,172.16.24.207,46648,80,TCP,574,54770,296.67,1.93,95.42,184.62,1,7,Malware
2025-12-06 17:20:31.661152,172.16.18.234,10.195.71.104,1212,110,UDP,656,74894,260.69,2.52,114.17,287.29,0,14,Normal
2025-12-07 05:33:08.712933,10.56.130.154,73.86.201.87,19338,161,ICMP,606,15766,56.54,10.72,26.02,278.86,1,6,Normal
2025-12-07 12:59:48.663250,10.4.42.155,192.168.159.107,52272,25,ICMP,733,69220,211.0,3.47,94.43,328.06,0,7,Normal
2025-12-06 20:15:07.652293,172.16.20.116,10.66.230.238,12162,443,ICMP,991,85226,160.02,6.19,86.0,532.6,1,4,Normal
2025-12-07 12:29:14.649835,192.168.102.206,192.168.66.6,4685,20,UDP,824,98354,126.56,6.51,119.36,777.14,0,4,Normal
2025-12-07 03:13:58.654402,172.16.31.124,87.19.3.210,20565,20,UDP,713,55332,14.33,49.74,77.6,3860.25,0,1,Normal
2025-12-06 17:22:04.746533,143.181.233.92,10.161.231.5,31314,22,TCP,56,7584,34.54,1.62,135.43,219.57,0,7,SQL_Injection
2025-12-07 11:30:07.723561,10.86.171.109,24.188.93.151,46510,993,UDP,249,78649,220.17,1.13,315.86,357.22,1,0,Normal
2025-12-07 03:49:38.753172,101.199.100.216,10.227.76.132,53352,22,TCP,285,183624,128.42,2.22,644.29,1429.84,1,22,Malware
2025-12-07 11:56:22.690748,192.168.144.125,192.168.164.225,62090,22,UDP,506,18928,299.86,1.69,37.41,63.12,1,6,Normal
2025-12-07 13:29:25.706730,172.16.24.102,33.34.13.141,55095,21,UDP,186,21817,114.25,1.63,117.3,190.96,0,14,Normal
2025-12-07 12:17:40.664305,172.16.20.187,172.16.25.194,29291,443,ICMP,770,45586,67.72,11.37,59.2,673.18,0,20,Normal
2025-12-07 05:50:37.664305,172.16.18.229,49.127.59.42,22697,20,ICMP,120,79227,299.48,0.4,660.23,264.55,1,15,Normal
2025-12-07 08:08:27.696005,10.228.176.59,192.168.150.120,60081,110,UDP,682,18047,167.08,4.08,26.46,108.02,1,9,Normal
2025-12-07 05:14:53.647681,192.168.158.187,10.114.183.132,38373,443,TCP,345,12378,83.65,4.12,35.88,147.98,1,21,Normal
2025-12-07 14:29:23.720571,10.48.96.62,207.97.234.71,53615,53,ICMP,153,1186,260.3,0.59,7.75,4.56,1,20,Normal
2025-12-07 05:07:03.664305,192.168.188.150,172.16.19.73,20536,993,ICMP,509,41692,169.92,3.0,81.91,245.36,1,0,Normal
2025-12-07 00:10:57.671675,172.16.28.61,10.169.244.66,9322,161,TCP,245,24461,249.24,0.98,99.84,98.14,0,7,Normal
2025-12-07 12:23:02.754204,70.87.57.214,10.38.51.27,42693,22,TCP,1001,25904,548.93,1.82,25.88,47.19,0,17,Malware
2025-12-06 17:17:13.664305,172.16.29.132,53.218.202.247,57075,443,ICMP,340,28789,240.98,1.41,84.67,119.47,1,7,Normal
2025-12-07 00:59:13.704713,10.188.135.169,192.168.84.73,64139,110,UDP,716,74679,291.59,2.46,104.3,256.11,1,15,Normal
2025-12-07 07:18:07.680221,172.16.20.126,2.241.113.142,17600,143,ICMP,665,43037,182.3,3.65,64.72,236.07,1,23,Normal
2025-12-06 21:56:07.694960,10.224.159.49,79.154.34.102,60990,22,ICMP,337,96418,222.89,1.51,286.11,432.58,1,18,Normal
2025-12-07 01:04:40.736138,109.221.219.49,172.16.19.204,18850,523,TCP,126,10714,12.98,9.71,85.03,825.56,1,1,Port_Scan
2025-12-07 01:31:03.733907,29.46.166.10,192.168.167.70,31350,20058,TCP,889,22968,205.13,4.33,25.84,111.97,1,17,Port_Scan
2025-12-06 21:34:38.745474,128.52.185.254,172.16.28.203,57201,161,TCP,81,7243,48.64,1.67,89.42,148.91,0,23,SQL_Injection
2025-12-07 05:28:31.729541,68.46.237.56,192.168.36.46,44264,993,ICMP,74632,4443355,23.97,3113.68,59.54,185378.44,1,9,DDoS
2025-12-06 18:32:07.731534,108.133.61.177,172.16.18.31,54530,22942,TCP,323,23785,243.37,1.33,73.64,97.73,0,0,Port_Scan
2025-12-07 08:32:52.688486,192.168.25.156,192.168.116.175,39106,8000,ICMP,634,21670,122.31,5.18,34.18,177.18,1,10,Normal
2025-12-07 09:50:55.654402,192.168.20.42,172.16.23.32,17525,23,TCP,914,35871,12.12,75.42,39.25,2959.79,0,6,Normal
2025-12-07 01:23:11.710826,10.113.210.241,172.16.23.224,5334,23,TCP,675,13670,137.25,4.92,20.25,99.6,0,8,Normal
2025-12-07 07:03:41.658899,10.159.119.231,10.122.8.136,16659,21,ICMP,633,90241,283.3,2.23,142.56,318.54,0,11,Normal
2025-12-06 17:30:11.707739,192.168.161.107,103.136.28.56,15538,53,TCP,669,51968,47.51,14.08,77.68,1093.76,0,5,Normal
2025-12-06 16:06:36.700431,172.16.29.26,10.66.150.216,58900,21,UDP,98,15126,3.72,26.31,154.35,4060.8,0,4,Normal
2025-12-07 13:31:24.752084,14.92.16.77,172.16.22.168,18110,20,TCP,1908,82372,477.33,4.0,43.17,172.57,1,16,Malware
2025-12-06 22:27:10.705718,10.222.125.238,4.215.224.220,48999,110,UDP,296,41263,92.52,3.2,139.4,446.01,1,3,Normal
2025-12-07 05:20:04.705718,172.16.24.216,131.3.111.215,53558,23,UDP,995,88733,144.47,6.89,89.18,614.21,0,9,Normal
2025-12-07 12:49:57.681273,10.183.73.105,179.15.56.230,47691,53,TCP,271,5126,14.09,19.23,18.92,363.72,0,15,Normal
2025-12-07 05:10:28.731534,172.42.201.51,192.168.7.120,3437,34597,TCP,123,25102,188.82,0.65,204.08,132.94,0,6,Port_Scan
2025-12-06 23:00:00.673776,10.5.242.12,217.96.236.248,28113,993,ICMP,584,98164,37.89,15.41,168.09,2590.69,0,14,Normal
2025-12-07 07:56:16.726551,145.86.167.237,192.168.230.230,41502,587,TCP,28943,38600486,29.29,988.1,1333.67,1317799.24,1,15,DDoS
2025-12-07 04:09:40.686492,10.108.88.188,223.60.134.241,47271,22,UDP,835,53974,287.21,2.91,64.64,187.92,0,0,Normal
2025-12-07 09:28:51.699435,192.168.171.134,192.168.183.131,64306,993,TCP,144,67280,48.23,2.99,467.22,1395.1,0,7,Normal
2025-12-07 07:44:20.734894,99.23.245.114,192.168.106.97,1696,10120,TCP,901,43972,15.31,58.85,48.8,2872.19,0,10,Port_Scan
2025-12-07 04:47:08.689482,192.168.202.53,10.235.78.251,38582,53,TCP,529,60347,160.66,3.29,114.08,375.62,0,20,Normal
2025-12-06 18:37:33.753172,93.212.132.158,172.16.23.144,25993,20,UDP,894,194242,335.59,2.66,217.27,578.81,0,15,Malware
2025-12-07 12:59:01.646670,10.170.4.166,172.16.31.52,38971,23,ICMP,929,62423,288.2,3.22,67.19,216.6,0,18,Normal
2025-12-07 11:37:33.707739,192.168.174.129,172.16.20.42,32143,143,UDP,158,44813,130.55,1.21,283.63,343.27,0,4,Normal
2025-12-07 04:18:55.741274,152.61.170.123,10.33.207.200,13916,993,TCP,441,17923,87.0,5.07,40.64,206.02,0,15,Brute_Force
2025-12-07 03:49:59.692866,10.212.167.168,172.16.30.116,22412,22,ICMP,738,76651,242.23,3.05,103.86,316.43,0,18,Normal
2025-12-07 11:02:32.665348,10.10.10.51,168.228.181.60,2411,80,ICMP,170,57166,170.97,0.99,336.27,334.36,0,4,Normal
2025-12-07 14:37:38.687490,192.168.217.153,10.89.52.165,63648,443,TCP,757,40011,243.45,3.11,52.85,164.35,1,2,Normal
2025-12-07 12:20:11.733907,123.41.237.63,192.168.61.146,47873,9262,TCP,590,33112,79.14,7.46,56.12,418.42,1,8,Port_Scan
2025-12-07 12:05:08.716311,10.87.20.190,192.168.121.14,60488,25,ICMP,993,6576,52.31,18.98,6.62,125.7,1,20,Normal
2025-12-07 04:12:31.668438,192.168.35.232,5.102.118.152,19146,53,UDP,130,47909,12.96,10.03,368.53,3696.48,1,11,Normal
2025-12-07 01:10:41.682384,192.168.9.148,143.137.116.251,35957,993,TCP,17,20063,289.97,0.06,1180.18,69.19,0,15,Normal
2025-12-07 14:02:58.702597,10.121.151.1,192.168.1.202,54565,23,ICMP,31,3104,133.6,0.23,100.13,23.23,0,20,Normal
2025-12-07 06:57:04.704713,172.16.27.159,192.168.16.254,16261,162,ICMP,486,35276,270.49,1.8,72.58,130.41,0,3,Normal
2025-12-06 18:36:31.741274,86.208.227.103,192.168.66.216,32411,22,TCP,493,18869,1140.5,0.43,38.27,16.54,1,18,Brute_Force
2025-12-06 22:48:52.652293,10.254.203.175,218.149.84.115,29951,25,ICMP,990,66098,67.09,14.76,66.77,985.22,0,6,Normal
2025-12-06 16:01:02.707739,10.159.115.101,130.251.228.44,38094,53,UDP,176,62842,74.81,2.35,357.06,840.0,1,23,Normal
2025-12-07 13:35:44.654402,172.16.20.21,28.111.202.118,5587,443,ICMP,718,63849,84.99,8.45,88.93,751.21,1,18,Normal
2025-12-07 09:32:40.681273,10.141.54.221,10.86.157.214,53369,993,UDP,159,26419,157.94,1.01,166.16,167.27,1,1,Normal
2025-12-06 23:55:17.656416,172.16.21.104,136.232.61.238,22118,53,UDP,975,11925,267.66,3.64,12.23,44.55,1,13,Normal
2025-12-06 22:36:09.742280,151.132.214.227,172.16.21.124,9227,161,TCP,377,13362,1375.55,0.27,35.44,9.71,0,13,Brute_Force
2025-12-06 22:34:21.734894,189.113.120.180,172.16.24.222,63509,48749,TCP,381,12393,290.59,1.31,32.53,42.65,1,11,Port_Scan
2025-12-06 18:51:13.662196,192.168.176.103,139.217.96.119,16652,23,TCP,137,35977,100.32,1.37,262.61,358.61,1,1,Normal
2025-12-06 20:08:09.694960,192.168.52.81,172.16.23.52,23225,995,UDP,465,2287,156.79,2.97,4.92,14.59,1,2,Normal
2025-12-06 17:44:52.703607,10.77.234.186,89.146.67.245,33977,23,ICMP,738,38304,205.23,3.6,51.9,186.64,0,13,Normal
2025-12-07 11:46:06.756314,103.82.253.76,192.168.131.25,64403,3000,UDP,904,146572,599.6,1.51,162.14,244.45,0,3,Malware
2025-12-07 13:51:42.650894,192.168.81.171,192.168.4.88,64699,20,TCP,783,84698,102.74,7.62,108.17,824.37,0,7,Normal
2025-12-07 12:56:37.754204,189.220.62.155,192.168.126.103,31798,53,UDP,529,142582,52.11,10.15,269.53,2735.97,1,10,Malware
